partner_type,district,name,contact_link,address,Full Address,city,zip,phone,description,id,lon,lat,online
Mental Health,NW,Child and Family Guidance Center,https://www.childguidance.org/,9650 Zelzah Avenue,"9650 Zelzah Avenue, Northridge, 91325",Northridge,91325,818-739-5155,Individual and Family Counseling Services; all services are being provided via Telehealth.,296,-118.52249,34.2463039,no
Mental Health,NW,Counseling4Kids,www.counseling4kids.org,601 S. Glenoaks Blvd ste 200,"601 S. Glenoaks Blvd ste 200, Burbank, 91502",Burbank,91502,(818) 441-7800,Providing Telehealth Services- Mental Health Services and Medication services,297,-118.3012067,34.1790945,no
Mental Health,NW,El Centro de Amistad,https://elcentrodeamistad.com/,7038 Owensmouth Ave.,"7038 Owensmouth Ave., Canoga Park, 91303",Canoga Park,91303,(818) 347-8565,Individual mental health services for children and adults. Takes Medi-Cal and is open for treatment and intake via tele-health.,298,-118.6013654,34.1985312,no
Mental Health,NW,Hathaway Sycamores Child and Family Services,https://www.hathaway-sycamores.org/,12510 Van Nuys Blvd. Suite 200,"12510 Van Nuys Blvd. Suite 200, Pacoima, 91331",Pacoima,91331,(818) 896-2255,Individual and Family counseling services. Takes Medi-Cal and is open for intake and treatment via tele-health. Also foster care/adoption program and a residential treatment program.,299,-118.4050372,34.2773782,no
Mental Health,NW,Pacific Asian Counseling Services,http://prod.pacsla.com/,6931 Van Nuys Blvd. Suite 200,"6931 Van Nuys Blvd. Suite 200, Van Nuys, 91405",Van Nuys,91405,(818) 989-9214,"Telehealth and Telephone services: Mental Health services, Psychiatric Medication, Case Management and Crisis response services.",300,-118.4491976,34.1964944,no
Mental Health,NW,Penny Lane Center,https://www.pennylane.org/pennylane/,15303 Rayen St.,"15303 Rayen St., North Hills, 91343",North Hills,91343,(818) 892-3423,Individual and Famiy counseling services. Accetps Medi-cal and is open for intake service. All outpatient treatment services via tele-health. Also foster care/adoption program and a residential treatment services.,301,-118.4657047,34.2321012,no
Mental Health,NW,Penny Lane Center,NA,10526 Dubnoff Way,"10526 Dubnoff Way, North Hollywood, 91606",North Hollywood,91606,(818) 894-3384,Individual and Famiy counseling services. Accetps Medi-cal and is open for intake service. All outpatient treatment services via tele-health. Also foster care/adoption program and a residential treatment services.,302,-118.3606905,34.186475,no
Mental Health,NW,Phoenix House,https://www.phoenixhouse.org/,"11600 Eldridge Ave., Lake View Terrace","11600 Eldridge Ave., Lake View Terrace, Lake View Terrace, 91342",Lake View Terrace,91342,(818) 686-3000,"Outpatient mental health and wraparound services via telehealth, telephone and in-person, if necessary, as well as crisis response. Medi-Cal.",303,-118.3827506,34.2802878,no
Mental Health,NW,San Fernando Valley Community Mental Health Center,https://www.movinglivesforward.org/,14551 Sherman Way,"14551 Sherman Way, Van Nuys, 91405",Van Nuys,91405,(818)901-4879,"Individual therapy, parenting support/training, linkage/case management, psychiatric services-all through Telephone and Telehealth.",304,-118.4503456,34.2011982,no
Mental Health,NW,"SoCal Therapy Center, Inc.",https://socaltherapycenter.com/,19720 Ventura Blvd. Suite #B,"19720 Ventura Blvd. Suite , Woodland Hills, 91364",Woodland Hills,91364,(818) 804-0322 ext. 0,Psychotherapy,305,-118.5632091,34.1717586,no
Mental Health,NW,Stirling Behavioral Health Institute,http://www.stirlingbhi.org/,6931 Van Nuys Blvd #102,"6931 Van Nuys Blvd , Van Nuys, 91405",Van Nuys,91405,(818)376-0134,Individual and Family Counseling via Telehealth.,306,-118.4492095,34.1964998,no
Mental Health,NW,Tarzana Treatment Center,https://www.tarzanatc.org/,18701 Oxnard Street,"18701 Oxnard Street, Tarzana, 91356",Tarzana,91356,(818) 996-1051,"Crisis response, Case Management Services, Psychiatry, Substance Abuse Program, inpatient and outpatient mental health services, via telehealth.",307,-118.5406983,34.1801525,no
Mental Health,NW,The Center for Professional Counseling,https://www.thecenterpro.org/,5445 Laurel Canyon Blvd,"5445 Laurel Canyon Blvd, North Hollywood, 91607",North Hollywood,91607,(818) 761-2227,"Telehealth Counseling for individuals, couples, families, and children",308,-118.3968899,34.1698778,no
Mental Health,NW,The Help Group,https://www.thehelpgroup.org/,15340 Saticoy Street,"15340 Saticoy Street, Van Nuys, 91406",Van Nuys,91406,(818)267-2753,Case management and individual/family services are being provided via Telehealth.,309,-118.4677141,34.2081455,no
Mental Health,S,Children's Bureau - Carson,www.all4kids.org,"460 East Carson Plaza Drive, Suite 102","460 East Carson Plaza Drive, Suite 102, Carson, 90746",Carson,90746,(888) 255-4543,"Provides services for children and adults for individual,group,family, trauma and couples therapy. Please call first for intake information.",310,-118.266869,33.8458711,no
Mental Health,S,Children's Institute Inc.,www.childrensinstitute.org,2121 W. Temple St.,"2121 W. Temple St., Los Angeles, 90026",Los Angeles,90026,(213) 260-7600,"Counseling services for children, adolescents, transition aged youth and parents. Please call first for intake information.",311,-118.2686048,34.070656,no
Mental Health,S,Counseling4Kids,www.counseling4kids.org,19701 Hamilton Ave.,"19701 Hamilton Ave., Torrance, 90502",Torrance,90502,(310) 817-2177,"Counseling4Kids provides individual, group and family counseling services to children and families in the South Bay. Please call first for intake information.",312,-118.2875603,33.8517505,no
Mental Health,S,Crittenton Services,http://crittentonsocal.org,"12440 Firestone Blvd., Ste 215","12440 Firestone Blvd., Ste 215, Norwalk, 90650",Norwalk,90650,(714) 680-9000,"Crittenton Services provides services to children and families and include therapy, assessment and family therapy. Please call first for intake information.",313,-118.0685543,33.9047626,no
Mental Health,S,Didi Hirsch (Taper Foundation Center),"http://didihirsch,org",1328 W. Manchester Ave,"1328 W. Manchester Ave, Los Angeles, 90044",Los Angeles,90044,(323) 778-9593,"Outpatient mental health services for children, teens young adults and families. Please call first for intake information.",314,-118.2992713,33.959624,no
Mental Health,S,Drew Child Development Corporation,http://drewcdc.org,"3737 Martin Luther King Jr. Blvd., Suite 550","3737 Martin Luther King Jr. Blvd., Suite 550, Lynwood, 90262",Lynwood,90262,(323) 249-2950,"Drew Child Development Corporation provides mental health services for children and families 0-18. Services include individual, group counseling, medication support and parenting classses. Please call first for intake information.",315,-118.2002791,33.9288026,no
Mental Health,S,Kedren Health,www.kedren.org,710 E. 111th Place,"710 E. 111th Place, Los Angeles, 90059",Los Angeles,90059,(323) 802-0425,"Kedren offers comprehensive in and out patient behavioral health services for children, transitional aged youth, adults and older adults. Please call first for intake information.",316,-118.2628036,33.933676,no
Mental Health,S,OTTP,https://www.ottp.org/,19401 South Vermont Avenue Suite A-200,"19401 South Vermont Avenue Suite A-200, Torrance, 90502",Torrance,90502,(310) 323-6887,"Occupational Therapy Training Program (OTTP) provides outpatient behavioral health services to children, families and adults throughout Los Angeles County. Please call first for intake information.",317,-118.2917254,33.8547159,no
Mental Health,S,Pacific Asian Counseling Services,prod.pacsla.com,3530 Atlantic Ave. Ste 210,"3530 Atlantic Ave. Ste 210, Long Beach, 90805",Long Beach,90805,(310) 337.1550,"Pacific Asian Counseling Services provides individual, group and family couseling servcies to children and families. Please call first for intake information.",318,-118.1846273,33.8208698,no
Mental Health,S,SHIELDS for Families,https://www.shieldsforfamilies.org/community-family-services/,11601 S. Western,"11601 S. Western, Los Angeles, 90047",Los Angeles,90047,(310) 430-6420,"Resource Navigation, Case Management, Children Services, Substance Abuse, Mental Health Services, Visitation, Support Groups, Fatherhood Program, Domestic Violence, Educational & Vocational Services, Anger Management, Parenting Education, Housing, Food, Clothing, and Transportation.",319,-118.3102585,33.9284596,no
Mental Health,S,St. John's Well Child and Family Center at Dr. Louis C. Frayser Health Center,https://www.wellchild.org/mental-health/,5701 S. Hoover St.,"5701 S. Hoover St., Los Angeles, 90037",Los Angeles,90037,(323) 541-1616,"Individuals and family counseling service, homeless health service, health clinic, transgender health services, dental, HIV/AIDS clinic, pediatric, and women's health. Accepts Medi-cal and HMO in network. Intake and mental health services are provided via tele-health.",320,-118.2874408,33.9899821,no
Mental Health,S,St. John's Well Child and Family Center Compton WM Keck Foundation Community Center,https://www.wellchild.org/find-a-clinic/,2115 N. Wilmington Ave,"2115 N. Wilmington Ave, Compton, 90222",Compton,90222,(310) 603-1332,"Individuals and family counseling service, homeless health service, health clinic, transgender health services, dental, HIV/AIDS clinic, pediatric, and women's health. Accepts Medi-cal and HMO in network. Intake and mental health services are provided via tele-health.",321,-118.2394366,33.9118561,no
Mental Health,S,The Reverence Project,trproject.org/services/,1673 E 108th St,"1673 E 108th St, Los Angeles, 90059",Los Angeles,90059,(213) 531-6588,"Healing, advocacy and support for survivors of crime.",322,-118.243457,33.9380306,no
Mental Health,S,Uplift Family Services,www.upliftfs.org,"3638 E. Imperial Highway, Suite 220","3638 E. Imperial Highway, Suite 220, Lynwood, 90262",Lynwood,90262,(323) 769- 7174,"Uplift Family Services provides mental health services for children and parent support . Services include individual, group, family therapy. Pelase call first for intake information.",323,-118.2024768,33.9312276,no
Mental Health,S,Weber Community Center,https://ssgweber.org/,5848 Crocker St.,"5848 Crocker St., Los Angeles, 90003",Los Angeles,90003,(323) 234-4445,"Services include bio-psychosocial assessments, individual and family treatment, 24/7 mental health crisis intervention, medication support, and case management. Please call first for intake information.",324,-118.268218,33.988455,no
Mental Health,S,The Guidance Center - San Pedro,www.tgclb.org,222 W. Sixth St. #230,"222 W. Sixth St. , San Pedro, 90731",San Pedro,90731,(310) 833-3135,"Provides mental health servcies for children and adolescents which include individual, group and family therapy. Please call frist for intake information.",325,-118.2816227,33.7390365,no
Mental Health,S,Wellnest Emotinal Health and Wellness,www.wellnestla.org,3787 S. Vermont Ave,"3787 S. Vermont Ave, Los Angeles, 90007",Los Angeles,90007,(323) 766-2345,"Wellnest provides mental health services for children and families which includes assessment, indvidual and group and family therapy. Please call first for walk in and intake inforamtion.",326,-118.291916,34.0173455,no
Mental Health,Various,"Be Transformed, Inc.",https://locator.lacounty.gov/lac/Location/3178181/be-transformed-inc,1414 S Atlantic Blvd,"1414 S Atlantic Blvd, Los Angeles, 90022",Los Angeles,90022,(323) 683-6299 text only,"Individual Therapy and Family Counseling. No insurances, cash, debit or credit card accepted.",329,-118.1590196,34.012313,no
Mental Health,Various,Casa de la Familia,https://casadelafamilia.org/,"3350 Wilshire Blvd., Suite 670","3350 Wilshire Blvd., Suite 670, Los Angeles, 90010",Los Angeles,90010,(213) 674-3150,"Telehealth/Web:Psychological Therapy for victims of any type of crime as well as depression/anxiety due to trauma, including DV, Human Trafficking. Intake is open over the phone: (714) 667-5220. Low or no cost. Does not take insurance.",332,-118.2956918,34.0608203,no
Mental Health,Various,Fuller Life Concepts,http://www.fullerlifeconcepts.com/,5150 Candlewood St #18c,"5150 Candlewood St , Lakewood, 90712",Lakewood,90712,(323) 334-0064,"Individual and Family Children, Adolescents and Adults specializing in Anxiety and Depression. Services offered via phone or zoom in English and Spanish Self-pay, Sliding scale and CalVCB",343,-118.1324977,33.8533825,no
